Year,Education,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,source,measure1,measure2,min_age,max_age,value
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,30,34,17.6576741574588
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,35,39,17.6542117009515
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,40,44,73.5544953579253
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,45,49,106.032221591715
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,50,54,133.273589293874
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,55,59,157.168342227355
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,60,64,156.694778266462
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,65,69,144.154075482627
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,70,74,125.269428691132
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,75,79,112.239868637841
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,80,84,89.031615324853
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,85,150,75.6465611330746
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,0,4,0.149688756160692
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,5,9,0.0900104847650338
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,15,19,0.208606378488588
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,20,24,0.21383747333052
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,30,34,0.789815317308108
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,35,39,0.493762836257494
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,40,44,4.36233325717057
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,45,49,4.16817451880732
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,50,54,7.92791192725255
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,55,59,7.59123304741355
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,60,64,9.90095226510413
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,65,69,15.034924132458
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,70,74,17.9124999955856
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,75,79,25.5110251583483
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,80,84,46.9101064076378
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,85,150,4.09773537810139
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,0,4,9.59260357411415
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,5,9,2.27866876192992
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,15,19,2.00848470977576
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,20,24,1.87401053507039
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,30,34,4.81572931567057
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,35,39,2.94236861682525
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,40,44,21.397671376851
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,45,49,15.6638509169579
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,50,54,22.5705272191238
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,55,59,17.9891476043358
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,60,64,13.9466556572243
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,65,69,18.1063089978179
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,70,74,13.8546833575446
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,75,79,13.450232192138
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,80,84,12.2059472622782
2006,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,85,150,12.684737236769
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,0,4,0.190341018181743
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,5,9,0.0900104847650338
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,15,19,0.208606378488588
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,30,34,0.258498924181367
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,35,39,0.246881418128747
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,40,44,1.00808912738637
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,45,49,0.63798239911882
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,50,54,1.08251399153682
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,55,59,1.66533476425878
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,60,64,0.634456646317302
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,65,69,1.12407695566966
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,70,74,1.4315043697995
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,75,79,3.13269399599644
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,80,84,5.29506190555227
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,85,150,0.364243144720124
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,0,4,14.4125349565025
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,5,9,2.27866876192992
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,15,19,2.00848470977576
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,30,34,1.60524310522352
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,35,39,1.47118430841263
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,40,44,5.34941784421275
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,45,49,2.40982321799352
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,50,54,3.2243610313034
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,55,59,3.78718896933386
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,60,64,0.82039150924849
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,65,69,1.39279299983214
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,70,74,1.15455694646205
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,75,79,1.39140333022117
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,80,84,1.43599379556215
2006,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,YLL,crude rate,85,150,1.24422527787774
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,15,19,0.198564201513548
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,40,44,2.63418483725135
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,45,49,7.86180650246096
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,50,54,14.5003092999017
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,55,59,30.3964301835754
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,60,64,50.1082697977415
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,65,69,63.6493255105779
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,70,74,85.3841086806918
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,75,79,81.9000157154253
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,80,84,74.0600093120263
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,85,150,2.27651965450077
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,15,19,2.00848470977576
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,40,44,13.3735446105319
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,45,49,28.9178786159222
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,50,54,41.9166934069442
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,55,59,70.0629959326764
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,60,64,72.1944528138671
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,65,69,78.6928044905161
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,70,74,64.0779105286436
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,75,79,41.2782987965614
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,80,84,20.4629115867606
2006,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,YLL,crude rate,85,150,8.26896298887404
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,0,4,0.0409005566310804
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,30,34,0.268022944194288
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,40,44,1.94069073374499
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,45,49,3.61403654264125
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,50,54,6.27866230685179
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,55,59,12.3951280103412
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,60,64,30.4289276758476
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,65,69,32.7888340964667
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,70,74,56.1368494150571
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,75,79,86.6243894422698
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,80,84,94.2541427268925
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,85,150,4.91728245372167
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,0,4,4.81993138238835
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,30,34,1.60524310522352
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,40,44,9.36148122737231
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,45,49,13.2540276989644
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,50,54,18.2713791773859
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,55,59,28.403917270004
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,60,64,43.48074999017
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,65,69,40.3909969951322
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,70,74,42.1413285458647
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,75,79,43.59730434693
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,80,84,25.1298914223375
2006,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,YLL,crude rate,85,150,15.9680233770636
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,30,34,1.3050880488539
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,35,39,0.750203851917733
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,40,44,1.05628230986732
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,45,49,3.30734409375476
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,50,54,7.05088109613152
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,55,59,6.1825914859201
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,60,64,19.3090299265189
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,65,69,15.7482619513701
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,70,74,23.9983221562899
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,75,79,21.3940923764065
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,80,84,41.2960949388666
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,85,150,2.18545886832074
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,30,34,8.02621552611762
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,35,39,4.41355292523788
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,40,44,5.34941784421275
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,45,49,12.0491160899676
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,50,54,20.4209531982548
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,55,59,14.201958635002
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,60,64,27.8933113144487
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,65,69,19.49910199765
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,70,74,17.8956326701617
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,75,79,11.1312266417694
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,80,84,10.7699534667161
2006,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,YLL,crude rate,85,150,6.93279022868831
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,0,4,7.0993432714347
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,5,9,2.92829893407871
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,10,14,3.82840857631097
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,15,19,24.7828559671991
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,20,24,32.1047796676054
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,25,29,25.561934481629
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,30,34,30.5368788307408
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,35,39,39.8783434448533
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,40,44,66.2887415658697
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,45,49,124.792918414549
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,50,54,177.087934816836
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,55,59,237.670453923308
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,60,64,342.892984425612
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,65,69,384.697998917659
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,70,74,581.222691929622
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,75,79,809.222048085765
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,80,84,1285.73182075694
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,85,150,133.409396093822
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,0,4,616.38065596299
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,5,9,58.704231058578
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,10,14,53.1188220745502
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,15,19,177.89946328277
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,20,24,243.235301731734
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,25,29,211.272245170295
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,30,34,237.496400272365
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,35,39,268.919480052064
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,40,44,354.708120206315
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,45,49,481.883104024784
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,50,54,559.585811996007
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,55,59,641.622469736393
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,60,64,602.659294697466
2006,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,YLL,crude rate,65,69,623.831526249595
