Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2016,1,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,84.5985539154389,122.80593679794,156.243281673416,EPA,attributable
2016,1,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,61092.7797277753,88684.2114766983,112830.963999218,EPA,attributable
2016,1,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,3082.09581460088,4474.06777415372,5692.25763582774,EPA,attributable
2016,1,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,1884.16359087461,2735.11146643489,3479.82192393117,EPA,attributable
2016,1,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,1345.10052002934,1952.56200805609,2484.19740407484,EPA,attributable
2016,1,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,95.9204501501443,139.239130436679,177.150577010765,EPA,attributable
2016,1,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,81.1846961703811,117.848555566989,149.935866111081,EPA,attributable
2016,1,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,26810.6673095939,38918.6455731968,49515.2511951706,EPA,attributable
2016,1,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,2456.68162794625,3566.14479080909,4537.11974079773,EPA,attributable
2016,1,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,1618.18083276562,2348.96825120089,2988.53547688193,EPA,attributable
2016,1,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,1397.89969768583,2029.26632463044,2581.79521514828,EPA,attributable
2016,1,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,137.833317351655,200.086250663655,254.565760201269,EPA,attributable
2016,1,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,88.1624688325728,127.981377629877,162.828163254064,EPA,attributable
2016,1,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,34277.9989587007,49759.7853964495,63308.3860329446,EPA,attributable
2016,1,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,3755.99495051434,5452.40411824861,6936.98539846054,EPA,attributable
2016,1,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,2161.83823477626,3138.24055931366,3992.7210941599,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,65.8781790065314,95.6635415832373,121.710372115179,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,143.373187109798,208.196204780336,264.882912940605,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,51.8513514203093,75.2947939294441,95.7957152309122,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,2230.22320222531,3238.56932998754,4120.35213990715,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,4197.02068738702,6094.61082726268,7754.02352251315,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,1755.36253047989,2549.01090103858,3243.04390321061,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,27.5925539852829,40.0707061920319,50.9813840426481,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,age-adjusted rate,115.484283734928,167.70962216139,213.374543839644,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,44.0817873682508,64.0168485670062,81.447717101716,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,815.08721963589,1183.69327160981,1505.99595074365,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,age-adjusted rate,3313.20916802481,4811.53833006834,6121.65112003726,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,1302.18107108651,1891.06507270635,2405.97493488777,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,35.8547100819845,52.0620733712007,66.2367743273794,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,171.400472842132,248.878431106022,316.639415387571,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,55.6249186788055,80.7689865822717,102.75958659496,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,1269.02091508817,1842.65497726351,2344.34616197481,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,4914.5917251748,7136.12896047672,9079.04992865004,EPA,attributable
2016,2,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,1968.75626778394,2858.69089525506,3637.01350022466,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,9.63260448953611,14.0429015296871,17.8744771247258,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,43.842433355024,63.9157327693956,81.3550035141567,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,15.4972159041397,22.5926308053592,28.7569817152144,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,256.9077385167,374.533188622421,476.723766689494,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,1013.48413524902,1477.50880134885,1880.6439121901,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,413.320685549013,602.559950805897,766.967142380575,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,1.50967503819421,2.20123884594807,2.80189322714283,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,10.3802256433073,15.1352809960251,19.2652611922272,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,4.71081548411461,6.86878286874925,8.74307494349808,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,17.4432304337681,25.43376253711,32.373900326475,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,137.420950342242,200.371819422988,255.047490546058,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,crude rate,54.4301508215063,79.363942138453,101.020065299326,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,absolute number,4.2584442561768,6.20710935558201,7.9005533795843,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,age-adjusted rate,54.2583591026326,79.0869970684657,100.663772164499,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,crude rate,14.1429566794314,20.6147770029293,26.2389683812165,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,absolute number,87.000704453532,126.81224740055,161.409582525255,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,age-adjusted rate,1052.2556610148,1533.76810051589,1952.21576676946,EPA,attributable
2016,2,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,288.942890911764,421.163226172535,536.066365078895,EPA,attributable
2016,2,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,3.28008394410487,4.76907671672493,6.06838125501482,EPA,attributable
2016,2,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,41.0108617041048,59.6277256981137,75.8729193088107,EPA,attributable
2016,2,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,9.00182212005289,13.0881956109691,16.6539910396147,EPA,attributable
2016,2,Black or African American,All Origins,A,666,wonder,YLL,absolute number,77.6414781829918,112.886795632196,143.642083204638,EPA,attributable
2016,2,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,843.670007112231,1226.65366377265,1560.84763189658,EPA,attributable
2016,2,Black or African American,All Origins,A,666,wonder,YLL,crude rate,213.078319839156,309.805136484427,394.20957024161,EPA,attributable
2016,2,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,1.02908783769814,1.49533815571589,1.90259764851201,EPA,attributable
2016,2,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,12.5051347352228,18.1708542526104,23.1197367901843,EPA,attributable
2016,2,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,5.10941779304968,7.42434911730247,9.44639118470787,EPA,attributable
2016,2,Black or African American,All Origins,M,666,wonder,YLL,absolute number,31.1334453207539,45.2391205119594,57.5601204167754,EPA,attributable
2016,2,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,378.323321144839,549.730816535972,699.451528644501,EPA,attributable
2016,2,Black or African American,All Origins,M,666,wonder,YLL,crude rate,154.577455542197,224.612087344022,285.785812108513,EPA,attributable
2016,2,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,0.589434396570643,0.855994846555078,1.0890359262238,EPA,attributable
2016,2,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,5.15744488233403,7.48980084357986,9.5288683474509,EPA,attributable
2016,2,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,1.53967660990686,2.23596595500634,2.84469849861243,EPA,attributable
2016,2,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,20.5800317840991,29.8869581612841,38.0235597143769,EPA,attributable
2016,2,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,180.071574072879,261.5055047928,332.699303939471,EPA,attributable
2016,2,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,53.7576255363976,78.0684851272995,99.3223094176967,EPA,attributable
2016,2,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,168.925910494486,245.551254821776,312.435872541126,EPA,attributable
2016,2,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,71.9333397499653,104.56253743088,133.043863453448,EPA,attributable
2016,2,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,35.3428104406369,51.3744246055719,65.368076370004,EPA,attributable
2016,2,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,4380.19907597565,6367.07167258461,8101.37009888107,EPA,attributable
2016,2,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,1844.00056841079,2680.44524454476,3410.55984171573,EPA,attributable
2016,2,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,916.428659057095,1332.12368977258,1694.97495603875,EPA,attributable
2016,2,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,69.6112303601518,101.218015993843,128.792908790878,EPA,attributable
2016,2,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,58.2836008998349,84.7471078665958,107.834819983205,EPA,attributable
2016,2,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,30.9742547400103,45.038028999792,57.3077698089242,EPA,attributable
2016,2,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,1612.69685923343,2344.93738505376,2983.77026844629,EPA,attributable
2016,2,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,1387.5484166178,2017.56091795567,2567.20640821603,EPA,attributable
2016,2,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,717.586560068982,1043.40474285894,1327.66020514743,EPA,attributable
2016,2,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,97.9715904839388,142.374054123994,181.149111070993,EPA,attributable
2016,2,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,83.6538180945032,121.567213171027,154.675602495175,EPA,attributable
2016,2,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,38.689541113215,56.2243278207103,71.5368194573965,EPA,attributable
2016,2,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,2671.61998896487,3882.44558477372,4939.81554989474,EPA,attributable
2016,2,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,2179.47780235958,3167.25582449389,4029.84645391791,EPA,attributable
2016,2,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,1055.03800531735,1533.19995449649,1950.76139792467,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,116.419736400398,170.209308327962,216.715880103289,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,79.0227153066146,115.533689822805,147.101151620252,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,29.2629540519802,42.7833572109296,54.4731249002839,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,3993.16178310328,5838.12784806595,7433.28920831579,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,2422.52245772187,3541.80386150046,4509.53680817117,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,1003.71048238068,1467.45622563492,1868.41172539609,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,47.5983088274251,69.5902090538403,88.6044362819659,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,age-adjusted rate,58.8488416452287,86.0388382183063,109.547346707785,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,23.587340099618,34.4854254067674,43.90792497471,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,1423.33228906428,2080.95610934802,2649.53857019803,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,age-adjusted rate,1671.48734533693,2443.76652570952,3111.48016882242,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,705.332260829887,1031.21771955243,1312.97873604929,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,68.0375739455675,99.4730867740401,126.652314904234,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,102.49343219738,149.848642206083,190.792082925585,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,34.7052569553608,50.7401842311115,64.6040250679611,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,2500.20923724206,3655.38504662743,4654.15312860791,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,3222.69817029243,4711.68673645695,5999.07021716734,EPA,attributable
2016,4,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,1275.33065905718,1864.57379293803,2374.03497613184,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,50.4517512638788,73.405491593088,93.4156794854196,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,42.9436022163284,62.4814035687302,79.5137072568186,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,18.0126284899832,26.2077294854486,33.3519033047901,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,1276.45477250297,1857.19598873485,2363.46384255532,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,1030.70647870501,1499.64102062183,1908.44011647199,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,455.728592672729,663.068784336108,843.819987987945,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,24.5828679097173,35.7686385971157,45.5192919125457,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,35.9097925962842,52.2495747115879,66.4929876250566,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,16.8338911401044,24.4936990502874,31.1707652518254,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,471.656106165691,686.270489900601,873.350174509304,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,734.016729687881,1068.01123550212,1359.15475403696,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,crude rate,322.981337080702,469.945279048839,598.053970711422,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,absolute number,22.8625304510801,33.2626579402251,42.3297878396398,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,age-adjusted rate,47.7786436213071,69.5130700000171,88.4617672607687,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,crude rate,17.0540810024542,24.8119543933829,31.5754912685011,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,absolute number,637.359538432367,927.293343892037,1180.06596413908,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,age-adjusted rate,1178.24754632943,1714.2304167216,2181.51567978971,EPA,attributable
2016,4,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,475.432114540887,691.705401272602,880.258665318313,EPA,attributable
2016,4,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,127.107909743886,184.894925480909,235.291000573783,EPA,attributable
2016,4,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,94.1040147366729,136.886483518217,174.197088363864,EPA,attributable
2016,4,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,32.9770108612111,47.9693354886596,61.0441466396631,EPA,attributable
2016,4,Black or African American,All Origins,A,666,wonder,YLL,absolute number,3878.6935179759,5642.06232652592,7179.8968341346,EPA,attributable
2016,4,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,2521.37088495031,3667.66067369024,4667.3403687696,EPA,attributable
2016,4,Black or African American,All Origins,A,666,wonder,YLL,crude rate,1006.29235841676,1463.78263159523,1862.76004663054,EPA,attributable
2016,4,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,53.7445432546444,78.1702641801994,99.4757519080269,EPA,attributable
2016,4,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,74.4478159292587,108.282722047807,137.795430363685,EPA,attributable
2016,4,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,28.8513285062054,41.9636270903631,53.4009114767619,EPA,attributable
2016,4,Black or African American,All Origins,F,666,wonder,YLL,absolute number,1442.35696309715,2097.87669630462,2669.65788031827,EPA,attributable
2016,4,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,1861.25989531235,2707.16186079046,3445.00513671128,EPA,attributable
2016,4,Black or African American,All Origins,F,666,wonder,YLL,crude rate,774.290970682545,1126.18930342044,1433.13482336807,EPA,attributable
2016,4,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,72.2105805158084,105.049742579083,133.68406154933,EPA,attributable
2016,4,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,112.80574734934,164.106348901253,208.838238995544,EPA,attributable
